ID_REF,7471147002_R01C01,Detection Pval,7471147002_R01C02,Detection Pval.1,7471147002_R02C01,Detection Pval.2,7471147002_R02C02,Detection Pval.3,7471147002_R03C01,Detection Pval.4,7471147002_R03C02,Detection Pval.5,7471147002_R04C01,Detection Pval.6,7471147002_R04C02,Detection Pval.7,7471147002_R05C01,Detection Pval.8,7471147002_R05C02,Detection Pval.9,7471147002_R06C02,Detection Pval.10,7471147003_R01C02,Detection Pval.11,7471147003_R02C01,Detection Pval.12,7471147003_R02C02,Detection Pval.13,7471147003_R03C01,Detection Pval.14,7471147003_R03C02,Detection Pval.15,7471147003_R04C02,Detection Pval.16,7471147003_R05C01,Detection Pval.17,7471147003_R05C02,Detection Pval.18,7471147003_R06C01,Detection Pval.19,7471147003_R06C02,Detection Pval.20,7471147004_R01C01,Detection Pval.21,7471147004_R02C01,Detection Pval.22,7471147004_R03C01,Detection Pval.23,7471147004_R03C02,Detection Pval.24,7471147004_R04C01,Detection Pval.25,7471147004_R04C02,Detection Pval.26,7471147004_R05C01,Detection Pval.27,7471147004_R05C02,Detection Pval.28,7471147004_R06C01,Detection Pval.29,7471147004_R06C02,Detection Pval.30,7471147006_R01C01,Detection Pval.31,7471147006_R01C02,Detection Pval.32,7471147006_R02C01,Detection Pval.33,7471147006_R02C02,Detection Pval.34,7471147006_R03C01,Detection Pval.35,7471147006_R03C02,Detection Pval.36,7471147006_R04C01,Detection Pval.37,7471147006_R04C02,Detection Pval.38,7471147006_R05C01,Detection Pval.39,7471147006_R05C02,Detection Pval.40,7471147006_R06C01,Detection Pval.41,7471147006_R06C02,Detection Pval.42,7471147012_R01C01,Detection Pval.43,7471147012_R01C02,Detection Pval.44,7471147012_R02C01,Detection Pval.45,7471147012_R02C02,Detection Pval.46,7471147012_R03C01,Detection Pval.47,7471147012_R03C02,Detection Pval.48,7471147012_R04C01,Detection Pval.49
cg04509238,0.91262570939514,0.0,0.919317625776714,0.0,0.898216304687474,0.0,0.93064442416292,0.0,0.897875018281891,0.0,0.915513572910116,0.0,0.896926126865979,0.0,0.916137417432973,0.0,0.898355496897136,0.0,0.916591088322067,0.0,0.911492510074553,0.0,0.953091926060093,0.0,0.918273192447889,0.0,0.905499144168906,0.0,0.884134161051047,0.0,0.940137508540437,0.0,0.89089857632499,0.0,0.918148381126832,0.0,0.897743415508541,0.0,0.947817210083454,0.0,0.940613832245447,0.0,0.941179949524241,0.0,0.929042857294589,0.0,0.940020983909482,0.0,0.946995792638784,0.0,0.92306639050599,0.0,0.934471564991728,0.0,0.911848785912441,0.0,0.900706600760659,0.0,0.945356670716235,0.0,0.91986978471529,0.0,0.904101779442902,0.0,0.900073498568554,0.0,0.935135742130942,0.0,0.932042453205966,0.0,0.917326421822223,0.0,0.953232123672801,0.0,0.913821384739896,0.0,0.939093906739055,0.0,0.930393883225439,0.0,0.925189862286227,0.0,0.9104183264235,0.0,0.924276342351271,0.0,0.911587637808237,0.0,0.944785518310477,0.0,0.927198933473631,0.0,0.944443778824586,0.0,0.916692799717289,0.0,0.920479117519146,0.0,0.928885317397691,0.0
cg06879508,0.934459855014952,0.0,0.936852993596971,0.0,0.929352107289746,0.0,0.937491689992936,0.0,0.913835617135918,0.0,0.924108657642823,0.0,0.924846880416985,0.0,0.941798509873258,0.0,0.922887751722537,0.0,0.924015076090634,0.0,0.903362284610396,0.0,0.913401810598379,0.0,0.918674015047776,0.0,0.923721980179778,0.0,0.920078787001335,0.0,0.922355814371051,0.0,0.927947290689902,0.0,0.915083795882486,0.0,0.908088436034739,0.0,0.916580354595979,0.0,0.920376533661934,0.0,0.916556855259499,0.0,0.922149192405409,0.0,0.933893891464726,0.0,0.913817291516943,0.0,0.907107962939151,0.0,0.916990200603058,0.0,0.91799617467334,0.0,0.905092104923961,0.0,0.916416173498098,0.0,0.931055076162058,0.0,0.924619529396093,0.0,0.915108938958173,0.0,0.91703047805516,0.0,0.922808211075079,0.0,0.916349474820781,0.0,0.915651204959053,0.0,0.911641358652471,0.0,0.923832398379527,0.0,0.916508475589042,0.0,0.898163437360683,0.0,0.926675236032881,0.0,0.919654360062848,0.0,0.931622843035758,0.0,0.913653248720299,0.0,0.946819923670024,0.0,0.929255002796346,0.0,0.927367922565042,0.0,0.917933857982916,0.0,0.915420246000403,0.0
cg02805690,0.926140517194426,0.0,0.920381101505343,0.0,0.900683430920945,0.0,0.911907504502316,0.0,0.924668123725697,0.0,0.934156609213815,0.0,0.916858553663704,0.0,0.926015953887298,0.0,0.921256615684406,0.0,0.912997510232556,0.0,0.928282037104054,0.0,0.926244346363333,0.0,0.932007654119125,0.0,0.92333496772044,0.0,0.921465726394271,0.0,0.946396119314745,0.0,0.927461922578564,0.0,0.90087134228938,0.0,0.914366793353486,0.0,0.918954274455575,0.0,0.898556546983208,0.0,0.921307504776803,0.0,0.935401130268833,0.0,0.92120303038092,0.0,0.89473146981195,0.0,0.927173997644913,0.0,0.937370004862789,0.0,0.908223595464288,0.0,0.910447780638559,0.0,0.921143822272309,0.0,0.932960357124998,0.0,0.936891572889464,0.0,0.918885805746013,0.0,0.939103012060047,0.0,0.928816885174412,0.0,0.927857041436304,0.0,0.958006854849869,0.0,0.943572868427167,0.0,0.93439792833434,0.0,0.912944455159747,0.0,0.921284520878723,0.0,0.874867190810442,0.0,0.90965104644898,0.0,0.918306816176501,0.0,0.892354815782347,0.0,0.931268155620437,0.0,0.930123341430269,0.0,0.944119725621535,0.0,0.923937592132027,0.0,0.927724144677725,0.0
cg04239798,0.903933350224103,0.0,0.899095523950524,0.0,0.945938769061074,0.0,0.90889046504318,0.0,0.896854484445102,0.0,0.979075977362947,0.0,0.91983063256037,0.0,0.88832895736568,0.0,0.926468624167885,0.0,0.928044689107817,0.0,0.90068364066586,0.0,0.892644300843917,0.0,0.937217166399358,0.0,0.920036012381145,0.0,0.92654111058109,0.0,0.912548759932063,0.0,0.915530745930244,0.0,0.929724041018239,0.0,0.916637412070082,0.0,0.943796742839669,0.0,0.938229407594475,0.0,0.923693862735793,0.0,0.89777258138702,0.0,0.927951509525384,0.0,0.927126292077245,0.0,0.93336942459409,0.0,0.910290538042112,0.0,0.944961020526136,0.0,0.882480328162744,0.0,0.934374826085139,0.0,0.928100446521762,0.0,0.914054261592811,0.0,0.90980692615592,0.0,0.939805045423883,0.0,0.909348833678345,0.0,0.945042818966765,0.0,0.93489636026187,0.0,0.924434218700075,0.0,0.941909209534419,0.0,0.932289196049292,0.0,0.87918402599146,0.0,0.916895697320783,0.0,0.912048511732912,0.0,0.916496733777628,0.0,0.939288475954434,0.0,0.933613109692519,0.0,0.929972119926571,0.0,0.896795650866499,0.0,0.916863184770424,0.0,0.912546338976272,0.0
cg01002233,0.908197660055121,0.0,0.924802224017791,0.0,0.887166804512082,0.0,0.92164664941623,0.0,0.932703134131648,0.0,0.92243193572835,0.0,0.892764699511799,0.0,0.920483621354654,0.0,0.956173200236177,0.0,0.926723400138738,0.0,0.947115507218276,0.0,0.909233587615098,0.0,0.966047819816362,0.0,0.926605427503722,0.0,0.929970598710294,0.0,0.915865834290247,0.0,0.915254526828905,0.0,0.922477379478104,0.0,0.920899744965716,0.0,0.937103382127524,0.0,0.914994453886886,0.0,0.920294924274141,0.0,0.920426154104309,0.0,0.906999633087073,0.0,0.91775467285025,0.0,0.921789758949644,0.0,0.941308475062719,0.0,0.930753334540857,0.0,0.924359655740557,0.0,0.93905439998114,0.0,0.920623181238656,0.0,0.919826773161543,0.0,0.942051355517492,0.0,0.948537671242991,0.0,0.918544959139066,0.0,0.924152507963977,0.0,0.910188270018805,0.0,0.949153937794418,0.0,0.935778152238958,0.0,0.897517379661018,0.0,0.918023012372133,0.0,0.94878190949955,0.0,0.912403627731085,0.0,0.923657444318713,0.0,0.905924623728444,0.0,0.923015685223869,0.0,0.923850225861291,0.0,0.932707744572097,0.0,0.901582333866695,0.0,0.921975498384742,0.0
cg04237529,0.910152011154023,0.0,0.90810033305297,0.0,0.934625735115435,0.0,0.927161405449106,0.0,0.897655255357535,0.0,0.909391409350142,0.0,0.91128639014446,0.0,0.903727836735574,0.0,0.911347858331769,0.0,0.933686614800764,0.0,0.907085671273593,0.0,0.898066809775255,0.0,0.963238675885799,0.0,0.928350074928463,0.0,0.9095770950353,0.0,0.949780266175125,0.0,0.927656420038609,0.0,0.914073410581673,0.0,0.899864263222447,0.0,0.932763418703874,0.0,0.918274562063425,0.0,0.896965577007138,0.0,0.918950869300372,0.0,0.899076506379589,0.0,0.911040140211729,0.0,0.925042667271849,0.0,0.92391119310178,0.0,0.920121515145047,0.0,0.908385609396515,0.0,0.902651000383238,0.0,0.908392195399298,0.0,0.918009874800072,0.0,0.886930754840297,0.0,0.924945975263804,0.0,0.930219649717852,0.0,0.914680172189218,0.0,0.925659288096857,0.0,0.928093890949722,0.0,0.941001928247744,0.0,0.936950194241822,0.0,0.942466894736946,0.0,0.914540345346895,0.0,0.923990520862899,0.0,0.914605040243251,0.0,0.888633559082904,0.0,0.922316198896221,0.0,0.915356650714337,0.0,0.922719151472105,0.0,0.934862556036437,0.0,0.912703895438349,0.0
cg02360367,0.90699075365704,0.0,0.914293297364817,0.0,0.916974799014513,0.0,0.931002486348691,0.0,0.887462503638149,0.0,0.920788700884154,0.0,0.918374884986317,0.0,0.95021725935543,0.0,0.922785192811604,0.0,0.920427140410267,0.0,0.879857501131068,0.0,0.912452774840509,0.0,0.91511506843425,0.0,0.929147269580581,0.0,0.891587626603076,0.0,0.894442485631727,0.0,0.929097802478558,0.0,0.92000493727909,0.0,0.908796200906862,0.0,0.887396425385415,0.0,0.913710696345732,0.0,0.916343752532545,0.0,0.961271560493868,0.0,0.931582871088635,0.0,0.91892112172183,0.0,0.929942289430012,0.0,0.922287720301024,0.0,0.931566842087967,0.0,0.926751027551335,0.0,0.947924731084512,0.0,0.927692814928818,0.0,0.920213751074844,0.0,0.922340171624618,0.0,0.909905029564862,0.0,0.915233150755498,0.0,0.934453801642349,0.0,0.920212985008955,0.0,0.949969492554976,0.0,0.892149208189,0.0,0.922547906266347,0.0,0.915918239405453,0.0,0.927595868171436,0.0,0.895345517344832,0.0,0.927794335210515,0.0,0.931601964900391,0.0,0.93518212489542,0.0,0.93381633289682,0.0,0.932117387713905,0.0,0.923720989345673,0.0,0.925271843205616,0.0
cg03718677,0.915285144927169,0.0,0.92488141856997,0.0,0.916402104325779,0.0,0.922850802727622,0.0,0.900196986666588,0.0,0.925036099593638,0.0,0.914043677773192,0.0,0.933767880476579,0.0,0.899169818348072,0.0,0.925136647753091,0.0,0.910662583818352,0.0,0.907933741955519,0.0,0.930468429257324,0.0,0.928102098659286,0.0,0.897343517753845,0.0,0.890905287150701,0.0,0.913780392670125,0.0,0.928983020999805,0.0,0.910815475459828,0.0,0.924179725857565,0.0,0.921474371890178,0.0,0.93078640976497,0.0,0.923285530944479,0.0,0.945677626134691,0.0,0.90946698629005,0.0,0.911243315705874,0.0,0.89796325019142,0.0,0.928012962773806,0.0,0.915080021103746,0.0,0.942740026508046,0.0,0.923221120726673,0.0,0.903128275444557,0.0,0.924374426940881,0.0,0.923499568872426,0.0,0.911421594674726,0.0,0.938164463025997,0.0,0.887926533887242,0.0,0.934687633520578,0.0,0.933964075225661,0.0,0.904374700450348,0.0,0.932133221803743,0.0,0.91637164329002,0.0,0.90251245164978,0.0,0.942592419866179,0.0,0.915152643670699,0.0,0.923148324976454,0.0,0.923626159987384,0.0,0.923816016427349,0.0,0.950693768303273,0.0,0.9271024544731,0.0
cg01808708,0.893625318810488,0.0,0.925688926114263,0.0,0.912363309238896,0.0,0.903142777149811,0.0,0.935532999287167,0.0,0.944405351304738,0.0,0.921343641521848,0.0,0.874656386270733,0.0,0.909269228792615,0.0,0.924896377461284,0.0,0.932474220771578,0.0,0.931559328529482,0.0,0.927977272880606,0.0,0.91644437564687,0.0,0.931845289995988,0.0,0.939256671537617,0.0,0.920849398854657,0.0,0.90204750726132,0.0,0.901985633938022,0.0,0.92331383469131,0.0,0.900569353396819,0.0,0.939356540015598,0.0,0.916483532031843,0.0,0.898438621414541,0.0,0.907047470446066,0.0,0.928171138328587,0.0,0.901141761919136,0.0,0.954875659626925,0.0,0.919766210125878,0.0,0.933449683952155,0.0,0.957126033597196,0.0,0.909415101539002,0.0,0.902117993976024,0.0,0.926047634313199,0.0,0.923490534646169,0.0,0.926221508924406,0.0,0.894685099305056,0.0,0.909165969678585,0.0,0.939219691326524,0.0,0.890665451056339,0.0,0.950777935511296,0.0,0.833478281342775,0.0,0.907615864849515,0.0,0.925780338815536,0.0,0.902801992163166,0.0,0.951669695488656,0.0,0.914961717053247,0.0,0.946671888790651,0.0,0.909341787299144,0.0,0.924903652238573,0.0
cg03580801,0.900344503872799,0.0,0.934934251935325,0.0,0.901241508682067,0.0,0.917972927567928,0.0,0.900788991447921,0.0,0.920406726933901,0.0,0.919323177933001,0.0,0.902708745158124,0.0,0.897519406390625,0.0,0.905939698905948,0.0,0.892539322303135,0.0,0.925492100618204,0.0,0.91806188890342,0.0,0.927417451543579,0.0,0.902423257114566,0.0,0.90932737965039,0.0,0.930567774405092,0.0,0.925377461585803,0.0,0.902917286861374,0.0,0.892518332694845,0.0,0.917586225797049,0.0,0.926245768458127,0.0,0.915553192538488,0.0,0.921129598641917,0.0,0.9091285895331,0.0,0.914105625340249,0.0,0.942144622765997,0.0,0.921727686511689,0.0,0.919805928080526,0.0,0.925831677059295,0.0,0.926014304944173,0.0,0.917705011152579,0.0,0.919744202210059,0.0,0.916761130305531,0.0,0.896309786070793,0.0,0.922198019563138,0.0,0.934053549637825,0.0,0.934354514375944,0.0,0.919706840458383,0.0,0.917813476480351,0.0,0.904551692974743,0.0,0.928627217727408,0.0,0.926121955005991,0.0,0.91727063268076,0.0,0.8809796427861,0.0,0.954917495797464,0.0,0.925336215983582,0.0,0.951139531427165,0.0,0.921865654629136,0.0,0.941082258316749,0.0
cg02120470,0.912314876539896,0.0,0.930967681470424,0.0,0.924705009703369,0.0,0.932773598761393,0.0,0.901371889017432,0.0,0.910183055394754,0.0,0.90233743771065,0.0,0.901356457252001,0.0,0.903015858591054,0.0,0.896571492769624,0.0,0.934167560486877,0.0,0.89986043131831,0.0,0.906780703090228,0.0,0.906453586808688,0.0,0.927656134442535,0.0,0.939841972531457,0.0,0.907661913585656,0.0,0.914729475134985,0.0,0.933182573302831,0.0,0.915079153230845,0.0,0.922102259700583,0.0,0.913054250553351,0.0,0.911874621002861,0.0,0.920899647309682,0.0,0.947831245702525,0.0,0.915749721496903,0.0,0.884519634875446,0.0,0.900047325979547,0.0,0.899300741526697,0.0,0.930887298396778,0.0,0.891989405504863,0.0,0.895914713338601,0.0,0.947753689665453,0.0,0.891236871182526,0.0,0.894582494940009,0.0,0.896141482400086,0.0,0.938393017419694,0.0,0.910769669097201,0.0,0.927772493513273,0.0,0.911256588690317,0.0,0.937164485753939,0.0,0.914701232974733,0.0,0.906176420925952,0.0,0.949333131824874,0.0,0.886805420273984,0.0,0.914719510614363,0.0,0.937544790314647,0.0,0.917776980331872,0.0,0.932021166568818,0.0,0.926960697588328,0.0
cg01907016,0.895824639835324,0.0,0.951680220782291,0.0,0.914405847673643,0.0,0.89732482182252,0.0,0.892879880712014,0.0,0.938529657715421,0.0,0.93669371818465,0.0,0.910777101542568,0.0,0.927200671236696,0.0,0.904370893296737,0.0,0.906021323306909,0.0,0.923840089088772,0.0,0.92296512584296,0.0,0.881379660713282,0.0,0.962421360686316,0.0,0.900448274408319,0.0,0.925515796317836,0.0,0.905838360240051,0.0,0.93746446528044,0.0,0.927151881309043,0.0,0.901232038269466,0.0,0.896514583972621,0.0,0.915877642418316,0.0,0.931440861371363,0.0,0.938636480893241,0.0,0.944265682567203,0.0,0.925498324725038,0.0,0.920675513698124,0.0,0.91538463779833,0.0,0.931610608791198,0.0,0.945447926329409,0.0,0.931182460450716,0.0,0.909772324096301,0.0,0.906581831382814,0.0,0.925064489615881,0.0,0.937034750225482,0.0,0.920720269224607,0.0,0.92834109857066,0.0,0.901591663706215,0.0,0.903697385147988,0.0,0.915722685914843,0.0,0.904551303734787,0.0,0.926468808315313,0.0,0.924338290841896,0.0,0.927641584341906,0.0,0.927595549300786,0.0,0.920226603863137,0.0,0.946863883600074,0.0,0.926515723207925,0.0,0.879161869028715,0.0
cg07133065,0.931180665241197,0.0,0.926374187566979,0.0,0.921534932371238,0.0,0.90692565122526,0.0,0.916403311839137,0.0,0.924736650800188,0.0,0.935712534987186,0.0,0.893292762827505,0.0,0.930357699801526,0.0,0.91985114192242,0.0,0.903104255683364,0.0,0.934051390679334,0.0,0.921079750470534,0.0,0.915913219064896,0.0,0.93703231379786,0.0,0.929349539878938,0.0,0.926456972880594,0.0,0.924609152123027,0.0,0.923911765362954,0.0,0.907703136240176,0.0,0.914020256642167,0.0,0.919534174651433,0.0,0.938547428032162,0.0,0.919586612982463,0.0,0.919653085441986,0.0,0.926112749665139,0.0,0.916927151052128,0.0,0.929314093762089,0.0,0.91173973688724,0.0,0.930745451176684,0.0,0.937225782971487,0.0,0.933229526068542,0.0,0.887013727661065,0.0,0.923347103217291,0.0,0.942883293287773,0.0,0.920268508297684,0.0,0.916795836075716,0.0,0.916938995380925,0.0,0.927561901114113,0.0,0.917365038006699,0.0,0.908111703120476,0.0,0.941033457554299,0.0,0.918006496602489,0.0,0.921780693060663,0.0,0.935765532277966,0.0,0.939305024975645,0.0,0.940679674135774,0.0,0.922949924661412,0.0,0.919878695331575,0.0,0.931570888103125,0.0
cg03967533,0.877284232404326,0.0,0.938341159618437,0.0,0.902094107562661,0.0,0.932326912905998,0.0,0.905781224311872,0.0,0.911482041550837,0.0,0.938160009080563,0.0,0.928358220052275,0.0,0.921745495665773,0.0,0.900339011845689,0.0,0.906599532164093,0.0,0.901233147063569,0.0,0.935506857898625,0.0,0.914052101353953,0.0,0.915390488769924,0.0,0.885214073955126,0.0,0.907574805065512,0.0,0.92568491878872,0.0,0.908165973805306,0.0,0.906344307576157,0.0,0.918056106268953,0.0,0.949040542987347,0.0,0.936933334079464,0.0,0.909701232244135,0.0,0.936370535800504,0.0,0.900649942751273,0.0,0.922947925793604,0.0,0.941298710883069,0.0,0.929490120550957,0.0,0.907932078930479,0.0,0.923252505478225,0.0,0.913529641850297,0.0,0.928543589698265,0.0,0.921514804303676,0.0,0.911880851515,0.0,0.920551579915065,0.0,0.934713892225671,0.0,0.889427429039027,0.0,0.914045397426577,0.0,0.936384646724881,0.0,0.916292754422539,0.0,0.937298759655677,0.0,0.957412821010484,0.0,0.897829908175726,0.0,0.92297987843358,0.0,0.919550477896695,0.0,0.91706516198388,0.0,0.938798773119898,0.0,0.939403282004903,0.0,0.912005334873114,0.0
cg07018577,0.914137161186758,0.0,0.930326836868692,0.0,0.910958565976154,0.0,0.9412060746315,0.0,0.92959143808349,0.0,0.896845935849149,0.0,0.920906434915604,0.0,0.931589240092676,0.0,0.916946244133876,0.0,0.919346353173797,0.0,0.883453177214733,0.0,0.903117281876666,0.0,0.887952890852112,0.0,0.925643369914993,0.0,0.90331561715051,0.0,0.899851807144448,0.0,0.916680128116101,0.0,0.906596492936758,0.0,0.899056336081099,0.0,0.909080527822708,0.0,0.899278440313924,0.0,0.897050358393054,0.0,0.919733346429648,0.0,0.93118724880825,0.0,0.921183247989447,0.0,0.915706878009466,0.0,0.924736624938812,0.0,0.924159487300206,0.0,0.911241441411247,0.0,0.892178075589302,0.0,0.917124451594077,0.0,0.915350394429013,0.0,0.863186544179119,0.0,0.940233146056113,0.0,0.901931423429061,0.0,0.888715849603127,0.0,0.927750112584872,0.0,0.932064500503225,0.0,0.935742020933773,0.0,0.914608767150259,0.0,0.912396123623095,0.0,0.915271296594181,0.0,0.907408829255815,0.0,0.883095220560329,0.0,0.915412952475477,0.0,0.93907403406787,0.0,0.939290388900736,0.0,0.900143189736517,0.0,0.916346922021522,0.0,0.877086353884558,0.0
cg06616755,0.924580301535756,0.0,0.911671717370109,0.0,0.897565306676307,0.0,0.932517681790066,0.0,0.937340852794516,0.0,0.929893599622015,0.0,0.921965264990582,0.0,0.908449782631207,0.0,0.919299658022003,0.0,0.913865089403012,0.0,0.92211895221006,0.0,0.934661190097954,0.0,0.916859429318438,0.0,0.929150348521284,0.0,0.930951171449808,0.0,0.926668377411714,0.0,0.916442368492665,0.0,0.91944781402588,0.0,0.890614731007237,0.0,0.914891930236846,0.0,0.94015098304177,0.0,0.933203149478731,0.0,0.934380043467538,0.0,0.926568579204535,0.0,0.903365267625931,0.0,0.920923149568967,0.0,0.914468898188838,0.0,0.924163335470447,0.0,0.925625148246713,0.0,0.916064406457763,0.0,0.896458423947356,0.0,0.94228540394011,0.0,0.941742726367672,0.0,0.954959449729688,0.0,0.937463223588496,0.0,0.941601681742741,0.0,0.917850974299783,0.0,0.90793944118427,0.0,0.906051370182801,0.0,0.951826227188971,0.0,0.912471948647763,0.0,0.951441635271591,0.0,0.878255328846158,0.0,0.912418331061628,0.0,0.938030084959158,0.0,0.893885660628217,0.0,0.92196208639063,0.0,0.919107473514342,0.0,0.923167042725359,0.0,0.928525385419795,0.0
cg04005555,0.912837880777681,0.0,0.908499829241502,0.0,0.916091398098079,0.0,0.90130645589101,0.0,0.895844719628374,0.0,0.931666790114551,0.0,0.920579206454643,0.0,0.918295983297116,0.0,0.927121439343736,0.0,0.920948044713292,0.0,0.932491748001597,0.0,0.925231397048932,0.0,0.905551398106016,0.0,0.913405388937456,0.0,0.871634928938199,0.0,0.91290535961695,0.0,0.903745025645699,0.0,0.910425362218366,0.0,0.911234569520771,0.0,0.922504548767425,0.0,0.915453740086711,0.0,0.937363970475327,0.0,0.915032256055534,0.0,0.950795341406729,0.0,0.922072277953185,0.0,0.931694810709742,0.0,0.931780389168994,0.0,0.919381218823812,0.0,0.928408397912693,0.0,0.924495088043467,0.0,0.905727392893205,0.0,0.900501670001056,0.0,0.913859706993907,0.0,0.908266206729297,0.0,0.949404311259162,0.0,0.913025723345085,0.0,0.910043016866579,0.0,0.931652910658159,0.0,0.911591102187012,0.0,0.952260943996663,0.0,0.920971163215026,0.0,0.921329660822797,0.0,0.967483664209102,0.0,0.911749233743628,0.0,0.925585947653943,0.0,0.913578429548726,0.0,0.876650804843257,0.0,0.912805659392283,0.0,0.938139413737445,0.0,0.910078855886418,0.0
cg04347820,0.924510940611082,0.0,0.873004070261011,0.0,0.915067986140122,0.0,0.904404446252337,0.0,0.841822646576864,0.0,0.935053940131427,0.0,0.910230615232983,0.0,0.930534160743724,0.0,0.963333698463164,0.0,0.891256269443367,0.0,0.873350232749811,0.0,0.906975654484128,0.0,0.942597678517978,0.0,0.931996249703746,0.0,0.947350062354717,0.0,0.897747263437818,0.0,0.939899589504399,0.0,0.944945306830032,0.0,0.911759362610956,0.0,0.942285850492609,0.0,0.962888847905113,0.0,0.943748422129643,0.0,0.917813656800188,0.0,0.943685151951341,0.0,0.951603420719422,0.0,0.947091951277846,0.0,0.956500377806832,0.0,0.923038619602898,0.0,0.886937232306011,0.0,0.921203006637632,0.0,0.895716077586905,0.0,0.872321901898943,0.0,0.924195937569227,0.0,0.900840242616319,0.0,0.930472265226226,0.0,0.946788318342723,0.0,0.965490936815957,0.0,0.908609836838,0.0,0.95687662711465,0.0,0.925597597739453,0.0,0.872022872648994,0.0,0.876306947026732,0.0,0.942158599814807,0.0,0.890390870815797,0.0,0.952664174776194,0.0,0.926952839910724,0.0,0.934005023190924,0.0,0.92984010718146,0.0,0.921413984705141,0.0,0.945311304439403,0.0
cg03041808,0.92262934088945,0.0,0.919854004635589,0.0,0.909896024435047,0.0,0.956903973826949,0.0,0.895670966077559,0.0,0.915453804195502,0.0,0.934785217012404,0.0,0.870529429835749,0.0,0.933641077012192,0.0,0.885016344913605,0.0,0.898641111364805,0.0,0.918001705518217,0.0,0.915365226184731,0.0,0.895151495980167,0.0,0.938721377442136,0.0,0.942646311206453,0.0,0.905434808043332,0.0,0.938085821752029,0.0,0.909939047207214,0.0,0.92053878700455,0.0,0.931378066983742,0.0,0.897202971373074,0.0,0.919530351535676,0.0,0.924039568826429,0.0,0.943880589948607,0.0,0.920874382824046,0.0,0.902524550065804,0.0,0.923597014942305,0.0,0.892541883161722,0.0,0.937378483956812,0.0,0.926076595298064,0.0,0.943689960334351,0.0,0.948861964806052,0.0,0.933368710573805,0.0,0.925412570976285,0.0,0.895054818808776,0.0,0.925401782469187,0.0,0.935548061459407,0.0,0.894088525276166,0.0,0.879375461089225,0.0,0.939552798575648,0.0,0.907070879269509,0.0,0.902919439927953,0.0,0.922062607304117,0.0,0.931275825599566,0.0,0.940028605019657,0.0,0.934086238578815,0.0,0.927769760768322,0.0,0.933317798923098,0.0,0.906896754102267,0.0
cg02103935,0.919340199631866,0.0,0.932863177847632,0.0,0.921111809892519,0.0,0.937238281871442,0.0,0.874597852436741,0.0,0.909887849706518,0.0,0.903306267718541,0.0,0.929643476064408,0.0,0.905663234586645,0.0,0.924099489710832,0.0,0.892867566360722,0.0,0.918905460478855,0.0,0.959101277861757,0.0,0.932075582781871,0.0,0.926464848708287,0.0,0.919446072984221,0.0,0.894617455784708,0.0,0.936789297807763,0.0,0.905236536503101,0.0,0.902429468947342,0.0,0.904253902514867,0.0,0.944300843621807,0.0,0.895025188858831,0.0,0.914769929806451,0.0,0.888874119996762,0.0,0.92793305246715,0.0,0.919917543799741,0.0,0.931502028319777,0.0,0.92586566357226,0.0,0.917715574997505,0.0,0.926386286612774,0.0,0.916543575084471,0.0,0.935832369595014,0.0,0.895972054204046,0.0,0.923920674038925,0.0,0.937594513549813,0.0,0.913854936671917,0.0,0.926676289902921,0.0,0.944619431995326,0.0,0.929996605784028,0.0,0.893332977236873,0.0,0.917705972099737,0.0,0.930287116418862,0.0,0.928311207408447,0.0,0.912967879107105,0.0,0.924284061154686,0.0,0.917076045370604,0.0,0.935114921323576,0.0,0.939420485169924,0.0,0.923795066451302,0.0
cg05756136,0.854495149437834,0.0,0.909111993117783,0.0,0.946940079497525,0.0,0.934888656536145,0.0,0.926114547256296,0.0,0.956920925679431,0.0,0.925292808075667,0.0,0.912546328671461,0.0,0.850564253252727,0.0,0.923472885730293,0.0,0.909364895405435,0.0,0.938632635275587,0.0,0.908910887067405,0.0,0.898757096561948,0.0,0.907642305394241,0.0,0.902082158138147,0.0,0.938286271515968,0.0,0.90324597552669,0.0,0.930062736767781,0.0,0.922036567785896,0.0,0.922844420514769,0.0,0.932518817830255,0.0,0.93682745208754,0.0,0.924788960512665,0.0,0.890251447286476,0.0,0.925437633749376,0.0,0.922583938569357,0.0,0.920811142344375,0.0,0.944138121775607,0.0,0.932353882630678,0.0,0.918777095934151,0.0,0.947434062285835,0.0,0.9241859818191,0.0,0.579615300577653,0.0,0.918789636148443,0.0,0.901790418234724,0.0,0.911904460002116,0.0,0.8962127947769,0.0,0.934479636251522,0.0,0.880998407355302,0.0,0.921348180028243,0.0,0.935900327295809,0.0,0.882397528473313,0.0,0.91783833935337,0.0,0.902356736642589,0.0,0.909473127239052,0.0,0.911115073645432,0.0,0.937821283097222,0.0,0.901375300468152,0.0,0.931523205399347,0.0
